Category,SubCategory,Title,Original Price,Discount Price,Discount,Seller Name,Number of Ratings,Positive Seller Ratings,Ship On Time,Chat Response Rate,Delivery Type,Cash On Delivery,Flagship Store
Electronics Devices,https://www.daraz.com.bd/camera/,Dahua XVR 4 Channel DVR XVR1A04 Penta-brid 1080N/720P Cooper 1U DVR-Metal Body,4599,2879,37,J M L Technology,11,90,100,79,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/camera/,Canon 1100D 1200D/1300D DSLR LP-E10 Battery Charger with Free Power Cable,850,417,51,Camera Hall,1,86,100,75,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,USB Battery Charger - AA and AAA,150,129,14,BDHILLS,9,85,100,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,SimonK 30A ESC with 5V/2A BEC for Brushless DC Motor Multicopter/Airplane,600,580,3,HobbyrcBD,3,91,100,67,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,720 Motor 720 48000RPM DC 3.7V 7x20mm Magnetic Micro Motor High Speed With 2 Wire Cables For 55mm,95,64,33,Electronic Ponno Shoping,3,81,100,99,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,1PC 18650 3.7V Universal Single Li-ion Rechargeable Battery Charger,150,110,27,Radio Bazar,15,96,100,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,SIMPEX 333 Camera Battery Charger (LCD) Brand: Simpex,1300,819,37,RM Enterprise,9,90,100,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,EsoGoal Electric Batte ry Rechargeable Charger 4 Slots Intelligen t L ED Indicator USB Charger Home For AA/AAA Ni-MH/Ni-Cd Batte ry,769,460,40,EsoGoal,41,90,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,High Capacity LP-E6/LPE6N Battery for Canon EOS 7D Mark II 6D Mark ii 80D EOS 5D 6D 7D 60D 60Da 70D EOS 5D Mark II EOS 5D Mark III XC10 DSLR Cameras,2000,781,61,Camera Hall,35,86,100,75,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Sony Battery NP-BN1,740,530,28,Digital Palace DNJ,2,88,100,93,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,"Canon LP-E10 Battery Use For Canon 1100D, 1200D, 1300D, 1500D, 2000D, 3000D, 4000D, T3, T5, T6, & More...",1200,548,54,SK Electronics,11,81,100,0,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,6045 6 Inch Nylon Propeller for BLDC Motor,150,150,0,HobbyrcBD,5,91,100,67,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,1S 15A 3.7V Li-ion 6MOS BMS PCM Battery Protection Board PCM for 18650 Lithium Lion Battery,94,94,0,NASAYI,2,82,100,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,3.7V 18650 26650 14500 AA AAA Universal Double Li-ion Rechargeable Battery Charger,300,149,50,SKY MAART,12,85,100,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Camera Battery NB-8L For Canon PowerShot Digital Camera A3000 A3100,800,498,38,SK Electronics,4,81,100,0,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,F190 Mini RC Drone 4K HD Dual Camera LED Lighting,3699,3699,0,Ayat Fashionable 2.0,3,0,0,96,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,"5 Core Wire Five Pin Cable For CCTV Camera, The Cable Use for Install Security Camera Video Calbe Power Cable",199,145,27,DUBAI ElECTRONIC(CTG),5,85,100,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,3S/4S/5S BMS 12V 16.8V 21V 18V 3.7V 100A Li-ion LMO Ternary Lithium Battery Protection Circuit Board Li-Polymer Balance Charging,273,196,28,Sydz568,5,90,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Samsung Digital Camera Battery BP70A,625,605,3,Afrin IT Computer,17,84,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,4 Set Control Horns with Clevis for Fixed Wing Model Aircraft DIY Accessories,150,100,33,HobbyrcBD,21,91,100,67,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,FULL HD 8MP VIDEO BALUN FOR CC CAMERA,350,117,67,readysell bazar,5,82,0,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,"AA Battery Charger, Camera Battery charger, AAA Battery Charger, Piscell-8126, Piscell",450,179,60,Four Square Distribution,9,0,100,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,"AA, AAA, 9V Battery charger, AA Battery Charger, AAA Battery Charger, Doublepow UK95 Smart Charger with LCD display and LED indicator",1500,620,59,READY ELECTRONICS,10,86,100,87,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Multi-Cell 2S 3S 4S Type-C To 8.4V 12.6V 16.8V LiPo Polymer Li-Ion Charger Creek,522,268,49,Creek,8,82,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Video Balun With Power passive - 1 Pair,299,299,0,Little Bit Store,1,0,0,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Video Balun 8MP PV With Power,299,249,17,NUR Vision BD,2,75,0,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Ultra High Speed Core Less Motor 2 Pcs With 2Propeller - Multimeter,230,160,30,Smart Technology BD,7,84,0,66,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Canon Battery Pack LP-E12for Canon Camera EOS M50 and M100,1200,768,36,RS Technology 1614714529,10,87,100,94,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Canon Battery Pack NB-11L,600,490,18,RS Technology 1614714529,11,87,100,94,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,"Canon Lp-E10 durable Battery Camera For Canon EOS 1100D 1200D 1300D, 4000D,Kiss X50 X70 X80 EOS Rebel T3 T5 T6",1500,870,42,E gadgets,69,84,100,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Canon LP-E5 Battery Charger for 1000D 450D 500D Rebel XS XSi T1i Camera,500,400,20,RS Technology 1614714529,11,87,100,94,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,DSLR Camera Battery LP-E8 For Canon EOS 600D 650D 700D 550D Kiss X7 Canon LP E8 Battery Pack,1200,491,59,SK Electronics,23,81,100,0,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Nikon EN-EL14 Battery For Nikon D3300 D3400 D5600 D3500 D3200 D3300 D5300 D5100 D3100 D5200 DSLR Camera,1499,939,37,Mobile Bazar24,32,77,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,2S 7.4v 8.4v lithium battery charging module USB booster charging board 5v2a to 8.4v charging two batteries (318273117 ),158,158,0,NASAYI,2,82,100,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Aerobat Four-Axis HC 702 Mini Aircraft Drone,3000,1690,44,Ayat Fashionable 2.0,3,0,0,96,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,2 Pcs small CCTV Stand Metal-Iron Camera Wall Ceiling Mount Adjustable Angle Metal Bracket Stand Holder for CCTV Cameras White,350,350,0,CCTV Shop & Accessories,7,87,0,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,2S 7.4v 8.4v lithium battery charging module USB booster charging board 5v2a to 8.4v charging two batteries,158,154,3,WOISN,5,81,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Doublepow AAA(R03) Rechargeable Battery-900mAh-2 piece,590,223,62,Ayan Trade Shop,1,82,100,98,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,A2212 2200KV Brushless Motor/ BLDC Motor with 3.5mm connector For F330/F450/S500 and Fixed wings,650,650,0,HobbyrcBD,14,91,100,67,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,TP4056 Micro USB 5V 1A 18650 Lithium Battery Charger With Protection Dual Functions TP 4056,100,32,68,ALAM INC,5,97,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,"1Pair- 55mm RED & BLACK Color Mini Fans Motor Pakha 55mm Fan 2.2"" Inch Mini Fan 1mm Shaft For 716 720 820 Motor",76,54,29,Electronics Tech,34,88,100,97,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,[READY STOCK]//SONY//1.2V//4300mAh//AAA//Rechargeable Battery for remote control toys Ni-MH Pre-charged Battery cycle 1800 times//[4PCS]///RRT,500,394,21,R R Trading,3,84,100,92,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Sony NP-F970 L-Series Info-Lithium Battery Pack (6600mah),1950,1414,27,Digital Palace DNJ,9,88,100,93,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,"Fujifilm NP-45 Lithium Ion Rechargeable Battery For Z31,Z90,JX530,Z909EXR & More",700,489,30,M GOLD,5,92,0,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/camera/,Sony NP-BN1 Battery Charger with Free Power Cable For Cyber-Shot Series DSC-T99 DSC-TX5 DSC-TX7 & More,499,405,19,Real Zones,3,85,100,62,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Digital Watch Waterproof 30M Fashion Women's Watch for Men's Sports Waterproof Simple Silicone Electronic Watch for Women,200,104,48,Top 10,1693,80,0,96,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"T800 Ultra Smartwatch Wireless Charging Bluetooth Call Watch For Men WOmen IP67 Waterproof Heart Rate Sleep Monitoring Smart Watch 1.99"" HD Screen",1250,745,40,Stir shop,176,78,0,98,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,For T800 Ultra 49mm alpainloop/ Watch 7 45mm / Watch 8 45mm / Watch SE 2022 44mm Woven Nylon Loop Replacement Wristband Strap For iWatchUltra iWatch7 iWatch8 iWatchSE Smart Watch Multicolor Strap,349,165,53,Gadget Tech mart,136,76,0,97,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T500 Smart Watch Compatible with Android & iOS Bluetooth Watch - GFG,2000,587,71,G For Gadgets,192,80,0,88,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Homel T800 Ultra Smart Watch Bluetooth Heart Rate Smartwatch for Men Women Ultra Seris 8 Iwo Bluetooth Call Wireless Charge Watch,2499,1033,59,Homel,1047,77,100,81,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T500 Smart Watch Compatible with Android & iOS Bluetooth Watch - Stay Connected and Track Your Fitness with This Smart and Stylish Timepiece,1500,545,64,Trendy Tech,1594,79,0,69,Standard Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"T900 Ultra Men Smart Watch 2.09"" HD Screen Bluetooth Calling Pedometer Heart Rate Blood Pressure Sleep Sports Watch for iPhone & Andriod Phone.",1342,926,31,Greentiger Factory Store,468,74,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,2023 New I9 Ultra Max Smart Watch Men/Women 2.19 Inch Full Touch Bluetooth 5.3 Smart Watch Heart Rate Monitor Sports Fitness Bluetooth Call Smartwatch,1099,739,33,Honey66,1798,0,100,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,D20 Ultra Smart Watch Lightweight Men Women Sport Fitness Tracker Heart Rate Information Wristwatch,487,322,34,Guoran Leer,91,82,100,93,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T500 Smart Watch Compatible with Android & iOS Bluetooth Watch - Stay Connected and Track Your Fitness with This Smart and Stylish Timepiece- Dreamy DeaLs,1200,485,60,Dreamy Deals,80,82,0,99,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,2022 New Y13 Smart Watch Fashion Bracelet Pedometer Heart Rate Monitoring Bluetooth Call Touch Screen Smart Bracelet - Ips,1599,919,43,Lamgool Electronic,1097,81,100,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T900 Ultra Watch 49mm Screen Protector Full Protective Film,150,59,61,Gadget Tech mart,128,76,0,97,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Homel i9 Ultra Max Smart Watch HD Big Screen Series 8 Ultra Smartwatch Music Control Bluetooth Call Sleep Monitoring Magnetic Charging Women Men Watch,1659,753,55,Homel,153,77,100,81,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"Amazfit Pop 3S 1.96"" AMOLED Display with Bluetooth Calling Smart Watch",5999,4799,20,Motion View,64,90,0,96,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"T900 Pro Ultra Smartwatch 2.09"" Full Touch Bluetooth Call Smartwatch Men Women Watch Series 8",1800,1090,39,Reactive Shop bd,85,73,0,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"Amazfit Pop 3R 1.43"" HD AMOLED Display With Bluetooth Calling Smart Watch",5999,4799,20,Motion View,60,90,0,96,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,116 Plus Smart Watches Smart Heart Rate Watch Men Women Sports Watches Smart Band Smartwatch,650,333,49,RAYANS MART,48,71,0,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"Timack T800 Ultra Smart Watch 1.99"" HD Full Touch Screen Bluetooth Call 44*38*13mm Magnetic Wireless Charging Smartwatch for IOS Android",2999,999,67,Timack store,464,0,100,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Zordai Max Watch Ultra 49Mm Smart Watch Series 8 Nylon Alpine Loop Band Strap - Watch Strap - Smart Watch Belt,550,159,71,V Gadget,43,78,0,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,For Xiaomi Mi Band 5/6 Selicon belt -Black,250,49,80,Crazy Shop BD,493,83,0,98,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,22mm Soft Silicone Replacement Strap - Smart Watch Belt,500,130,74,Gadget Park BD,174,85,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Haylou RS4 Haylou RS4 Plus Smart Watch PMMA Plastic Full Coverage Screen Protector,250,65,74,Zarif Trading,761,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Homel S8 Ultra Smart Watch Series 8 Bluetooth Call Smartwatch Watch Sleep Monitoring Wireless Charging Watch for Men Women,3348,1399,58,Homel,1569,77,100,81,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T500 Smart Watch Compatible with Android & iOS Bluetooth Watch,1500,498,67,All Best Gadget,263,80,0,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,42mm/44mm/45mm/49mm Silicone Strap For SmartWatch band Sport Bracelet belt iWatch Series 8 7 6 5 4 3 2 1 SE Ultra strap,250,112,55,New Collection,28,85,0,98,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Ocean strap For Apple watch band 49mm 45mm 44mm 42mm silicone correa bracelet iWatch Ultra series 7 6 3 se 8,350,138,61,Noor Xclusive,142,92,0,99,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Straps metallic smart watch belt 20 mm 22 mm 42/44/45/49,209,204,2,Dream world 007,370,88,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,49mm i9 Ultra Max Smartwatch 2.19 inch IPS DIY Dial Smart Watch Men Women Heart Rate Monitoring Bluetooth Call with Magnetic charging,1399,866,38,Misuli,580,74,100,96,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,For DT8 Ultra 49mm alpainloop/ Watch 7 45mm / Watch 8 45mm / Watch SE 2022 44mm Woven Nylon Loop Replacement Wristband Strap For iWatchUltra iWatch7 iWatch8 iWatchSE Smart Watch Multicolor Strap,550,165,70,Gadget Tech mart,225,76,0,97,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Pix Apple Watch Ultra 49mm Case 49mm Original Apple Watch Ultra Hard Clear Screen Protector Cover Full Case with Glass Screen Protector IWATCH Series 8 Pro Ultra Watch Case,211,120,43,Pix Store,207,83,0,97,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Haylou Watch 2 Pro Smart Watch Full Coverage Plastic Screen Protector,100,69,31,Zarif Trading,30,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Mibro A2 Calling Smart Watch Sportylooks 2ATM With Dual Straps - Black,3999,3399,15,Motion View,51,90,0,96,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"Kieslect KS Pro Smartwatch - 2.01 Inch AMOLED HD Display, Bluetooth Calling, Heart Rate Monitoring",8599,6799,21,Motion View,157,90,0,96,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,For T900 Ultra 49mm alpainloop/ Watch 7 45mm / Watch 8 45mm / Watch SE 2022 44mm Woven Nylon Loop Replacement Wristband Strap For iWatchUltra iWatch7 iWatch8 iWatchSE Smart Watch Multicolor Strap,349,169,52,Gadget Tech mart,25,76,0,97,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,42mm 44mm 45mm 49mm Soft Silicone Replacement Strap For Smart Watch- - Smart Watch Belt,300,120,60,Rohan Electronics,79,83,0,98,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,for Amazfit Pop 3R smart watch screen protector,150,65,57,Gear Fun,15,87,0,96,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,45mm/44mm/42mm/49mm Soft Nike Silicone Replacement Strap For Watch Ultra,450,144,68,Gadget Park BD,66,85,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Homel i14 pro Smart Watch 1.81 Inch Bluetooth Call Sports Smartwatch Waterproof Sleep Monitoring for Men Women,2630,1315,50,Homel,1375,77,100,81,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Amazfit Pop 3s Smart Watch Full Coverage Plastic Screen Protector,100,69,31,Zarif Trading,20,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"20mm/22mm/ 18mm /42mm/44 mm Metal Straps For Amazfit, Imilab, Haylou, Realmi, Mibro, Kieslect, Colmi, iWatch Metal Watch Bracelet strap",500,206,59,A2Z Zone,157,91,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Tinzzi Ultra Smartwatch T800 1.99'' Full Touch HD Screen Men Watch IP67 Waterproof Bluetooth Call Sleep Monitoring Women Smart Watch Wireless Charging,2499,1033,59,Tinzzi,2567,78,100,95,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,S8 Ultra Smart Watch Series 8 Ultra Men Women Bluetooth Call Wireless Charging Fitness Bracelet 1.95/1.44 Inch HD Screen,1399,719,49,FlasOcean,8907,71,100,96,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"Ocean Band Compatible with for Apple Watch Band 42mm 44mm 45mm 49mm for Women Men, Adjustable Loop Silicone Waterproof Sport Strap for iWatch Series Ultra/8/7/6/5/4/3 ( only belt )",300,120,60,Nation tech Gadget,173,83,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Ultra Smart Watch Body Temperature Ultra Series 8 NFC Smartwatch Wireless Charging Bluetooth Call Men Women Watch PK T900 i7 Pro Max,999,695,30,Misuli,939,74,100,96,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Kieslect Ks Pro Smart Watch Full Coverage Plastic Screen Protector,110,69,37,Zarif Trading,24,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,World Premiere HLstar® Smart Watch For Men Women Gift Full Touch Screen Sports Fitness Watches Bluetooth Calls Digital Smartwatch Wristwatch,3100,978,68,HLstar Global Store,146,0,100,100,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,42mm/44mm/45mm/49mm Magnetic Milanese Stainless Steel Strap For Smartwatch - Smart Watch Belt,450,226,50,Nation tech Gadget,60,83,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T800 Ultra Smartwatch Series 8 - IPS with Wireless Charging,2100,897,57,GAMING STUDIO BD,93,91,0,99,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Premium Quality - 22mm Nylon Sport Strap For Amazfit gtr 2 Strap watch band strap - Signifying Quality,349,132,62,Gear Fair,99,85,0,93,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"Buy 1 get 1,Square LED Digital Sports Watch And Ring Touch Watch - Watch - Watch For Men - Watch - ঘড়ি - Watch For Men",300,179,40,Buy Smart,50,87,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Mi Band 5/6 Silicon Clock Wrist Bracelet Strap - Elevate A Mi Band With A Silicon Strap - A Perfect Accessory For Daily Style,150,62,59,Trovella BD,360,82,0,51,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"20mm gts2 mini, gt s2 ,ls02, bip s , bip Quick Release Nylon Sport Strap For SmartWatch",350,128,63,Lover Gadget,3,81,0,69,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Imilab KW66 Magnetic Charging Cable High Quality USB Charger Cable USB Charging Cable Dock Bracelet Charger for Xiaomi Imilab KW66 Smart Watch,350,181,48,Zarif Trading,146,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,20mm Replacement Watch Band Silicon Strap For Amazfit Bip/ P8/ P8 Pro/ DT-36/ GTS/ Solar LS02 And All 20mm Watch Strap - Smart Watch Belt,450,183,59,Gadget Master RP,216,90,0,100,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Mibro GS Pro Calling Smart Watch with 5ATM Waterproof Water Resistance - Black ( Dual Strap ),7699,6699,13,Motion View,22,90,0,96,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T800 Smart Watch Full Coverage Screen Protector,298,65,78,Gadgets Lab,14,85,0,83,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,VR BOX 2.0 Virtual Reality 3D Glasses - White and Black,1500,467,69,Alpha Technology,99,89,0,98,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,HW8 Ultra Watch 49mm Screen Protector Full Protective Film,150,55,63,Gadget Tech mart,137,76,0,97,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Redmi Watch 3 Active Smart Watch Full Coverage Plastic Screen Protector,100,69,31,Zarif Trading,12,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,22mm Quick Release Soft Nylon Sport Strap For Smartwatch,399,128,68,Gadget Trade,231,86,0,82,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T500 Smart Watch Bluetooth Heart Rate Monitor Smartwatch - Black,1200,547,54,Camera Hall,48,86,0,76,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,49Mm Ocean Loop Strap Ultra 8 Series - Smart Watch Belt,500,120,76,Gadget & Accessories,15,87,0,96,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,HK9 Pro Plus AMOLED Smart Watch With Chat GPT,3599,2945,18,Honestime International,31,96,0,98,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,T500 Smart Watch Bluetooth Heart Rate Monitor Iwo 8 Lite Smartwatch,750,505,33,Somiron Electronics,36,75,0,97,Standard Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,"New y13 Smart Watch Fashion Bracelet Pedometer Heart Rate Monitoring Bluetooth Call Touch Screen Smart Bracelet - IPS HD screen, Bluetooth call, custom watch face",1599,798,50,Lamgool Electronic-FBD,17,0,100,90,Free Delivery,Cash on Delivery Available,No
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Kieslect Kr Pro Smart Watch Full Coverage Screen Protector,175,67,62,Zarif Trading,175,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Imilab imiki SF1 SF1E Smart Watch Full Coverage Plastic Screen Protector,100,69,31,Zarif Trading,18,89,0,100,Free Delivery,Cash on Delivery Available,Yes
Electronics Devices,https://www.daraz.com.bd/wearable-technology/,Honor Band 6 smart watch Strap Replacement Premium belt solid colour Sport Strap - Smart Watch Belt,300,175,42,A2Z Zone,113,91,0,98,Free Delivery,Cash on Delivery Available,No
